DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,EL,2019,55.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,EL,2020,56.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,EL,2021,58.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,EL,2022,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2003,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2004,62.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2005,65.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2006,66.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2007,67.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2008,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2009,62.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2010,61.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2011,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2012,57.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2013,57.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2014,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2015,59.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2016,61.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2017,62.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2018,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2019,64.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2020,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2021,63.6,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,ES,2022,65.2,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2003,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2004,71.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2005,72.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2006,73.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2007,73.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2008,74.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2009,73.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2010,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2011,72.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2012,71.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2013,70.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2014,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2015,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2016,69.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2017,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2018,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2019,73.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2020,72.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2021,72.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FI,2022,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2003,62.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2004,62.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2005,61.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2006,61.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2007,62.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2008,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2009,62.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2010,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2011,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2012,62.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2013,62.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2014,62.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2015,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2016,62.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2017,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2018,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2019,64.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2020,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2021,66.1,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,FR,2022,67.0,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2003,53.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2004,54.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2005,54.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2006,55.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2007,59.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2008,60.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2009,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2010,57.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2011,54.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2012,54.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2013,54.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2014,58.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2015,59.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2016,61.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2017,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2018,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2019,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2020,66.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2021,67.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HR,2022,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2003,61.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2004,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2005,62.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2006,62.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2007,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2008,62.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2009,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2010,59.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2011,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2012,61.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2013,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2014,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2015,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2016,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2017,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2018,72.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2019,73.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2020,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2021,76.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,HU,2022,77.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2003,65.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2004,65.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2005,67.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2006,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2007,71.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2008,70.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2009,64.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2010,61.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2011,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2012,61.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2013,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2014,64.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2015,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2016,67.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2017,68.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2018,71.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2019,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2020,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2021,70.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IE,2022,74.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2012,78.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2013,80.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2014,82.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2015,84.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2016,86.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2017,86.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2018,85.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2019,84.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2020,80.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2021,80.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IS,2022,83.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2003,55.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2004,58.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2005,57.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2006,58.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2007,58.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2008,58.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2009,57.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2010,56.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2011,57.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2012,56.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2013,55.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2014,56.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2015,57.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2016,57.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2017,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2018,59.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2019,59.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2020,58.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2021,57.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,IT,2022,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2003,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2004,64.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2005,66.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2006,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2007,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2008,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2009,65.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2010,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2011,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2012,69.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2013,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2014,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2015,73.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2016,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2017,77.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2018,77.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2019,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2020,77.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2021,77.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LT,2022,78.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2003,64.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2004,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2005,66.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2006,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2007,65.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2008,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2009,67.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2010,65.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2011,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,TOTAL,TOTAL,Y15-64,T,PC,LU,2012,68.0,b
